brightness,contrast,saturation,color_uniformity,warm_ratio,transparency,dark_ratio,edge_density,edge_intensity,texture_roughness,smoothness,entropy,edge_entropy,channel_variance,highlights,category,filename
104.23,18.1,0.1325,0.0857,0.3604,0.0004,0.0,10.28,21.94,18.62,9.29,4.1209,1.7783,29.62,0.0,glass,20260408_213103_a8.jpg
103.91,31.22,0.2222,0.1382,0.5201,0.0087,0.0234,15.27,28.5,32.1,14.79,4.917,2.2582,89.61,0.0042,glass,20260408_213103_a9.jpg
104.12,32.83,0.2257,0.1166,0.7079,0.0118,0.0054,12.83,24.72,33.43,12.72,4.9751,2.0797,120.75,0.0039,glass,20260408_213109_a0.jpg
104.12,32.84,0.2256,0.1165,0.7081,0.0118,0.0058,12.83,24.72,33.43,13.24,4.9762,2.0792,121.0,0.004,glass,20260408_213109_a1.jpg
104.09,32.58,0.2254,0.116,0.7111,0.0105,0.0055,12.03,22.91,33.09,12.18,4.9694,2.0314,120.51,0.0034,glass,20260408_213109_a10.jpg
103.7,31.72,0.2249,0.1155,0.7093,0.0081,0.0046,8.34,19.05,32.0,10.58,4.9366,1.5609,120.66,0.0018,glass,20260408_213109_a11.jpg
96.33,29.93,0.1447,0.1145,0.3644,0.0054,0.0168,22.11,36.18,31.26,14.74,4.8803,2.6519,23.81,0.0016,glass,20260408_213109_a12.jpg
97.89,30.22,0.1425,0.116,0.365,0.0056,0.0164,22.98,38.4,31.65,14.33,4.8874,2.6646,24.92,0.0017,glass,20260408_213109_a13.jpg
103.61,33.55,0.2275,0.1168,0.6939,0.0117,0.0086,28.38,40.93,35.36,16.31,5.0249,2.9207,116.71,0.0034,glass,20260408_213109_a14.jpg
91.4,30.96,0.1878,0.1146,0.0053,0.0063,0.0176,11.96,22.79,31.51,13.35,4.8863,2.0179,39.25,0.0,glass,20260408_213109_a15.jpg
104.12,32.84,0.2256,0.1163,0.7091,0.0116,0.0058,12.77,24.63,33.43,13.18,4.9759,2.0729,121.07,0.0042,glass,20260408_213109_a2.jpg
104.12,32.84,0.2256,0.1165,0.7081,0.0118,0.0058,12.83,24.72,33.43,12.84,4.9762,2.0792,121.0,0.004,glass,20260408_213109_a3.jpg
104.12,32.84,0.2257,0.1164,0.7085,0.0117,0.006,12.77,24.63,33.42,13.21,4.9763,2.0736,120.92,0.0041,glass,20260408_213109_a4.jpg
110.48,30.69,0.2072,0.1312,0.673,0.0117,0.0024,14.3,31.31,31.59,10.24,4.7164,2.0346,107.25,0.0037,glass,20260408_213109_a5.jpg
78.81,25.02,0.2254,0.1175,0.6324,0.0,0.0275,9.82,18.89,25.47,13.21,4.5889,1.8189,69.11,0.0,glass,20260408_213109_a6.jpg
140.14,41.48,0.2219,0.1185,0.7396,0.0662,0.0004,16.46,30.86,42.13,13.68,5.3415,2.3381,208.67,0.0242,glass,20260408_213109_a7.jpg
103.59,20.0,0.143,0.0771,0.5375,0.0,0.0,9.12,19.89,20.35,8.72,4.2641,1.6499,44.09,0.0,glass,20260408_213109_a8.jpg
103.59,36.17,0.249,0.1289,0.7243,0.015,0.0132,13.78,25.92,36.81,13.82,5.1175,2.1672,146.86,0.0062,glass,20260408_213109_a9.jpg
117.17,23.89,0.4348,0.1851,0.9999,0.0012,0.0,11.88,23.79,24.43,9.58,4.5541,1.9792,637.67,0.0003,glass,20260408_213117_a0.jpg
117.17,23.89,0.4352,0.1854,0.9999,0.0012,0.0,11.88,23.79,24.43,9.43,4.5544,1.9774,638.16,0.0003,glass,20260408_213117_a1.jpg
117.2,23.73,0.435,0.1846,1.0,0.001,0.0,11.42,23.15,24.22,9.26,4.5448,1.9392,638.74,0.0001,glass,20260408_213117_a10.jpg
116.79,22.83,0.4354,0.1827,1.0,0.0005,0.0,8.6,21.13,23.1,7.61,4.487,1.5247,639.48,0.0,glass,20260408_213117_a11.jpg
114.23,26.99,0.4387,0.1996,0.9894,0.0006,0.0171,17.85,31.55,28.02,13.61,4.7018,2.4075,612.95,0.0002,glass,20260408_213117_a12.jpg
114.68,26.34,0.4286,0.2035,0.9733,0.0005,0.0164,18.68,32.95,27.49,13.37,4.6633,2.4297,585.27,0.0002,glass,20260408_213117_a13.jpg
116.67,24.39,0.4377,0.1884,0.9999,0.0012,0.0,21.31,32.24,25.61,11.99,4.6083,2.6641,638.99,0.0004,glass,20260408_213117_a14.jpg
121.69,25.62,0.3896,0.1499,0.9993,0.0014,0.0,12.69,25.04,26.22,10.16,4.6535,2.0563,732.49,0.0004,glass,20260408_213117_a15.jpg
117.17,23.9,0.4347,0.1854,0.9999,0.0011,0.0,11.88,23.86,24.43,9.46,4.5531,1.9791,636.74,0.0004,glass,20260408_213117_a2.jpg
117.17,23.89,0.4352,0.1854,0.9999,0.0012,0.0,11.88,23.79,24.43,9.57,4.5544,1.9774,638.16,0.0003,glass,20260408_213117_a3.jpg
117.16,23.9,0.4353,0.1852,0.9999,0.0011,0.0,11.89,23.86,24.43,9.44,4.5522,1.9811,639.31,0.0004,glass,20260408_213117_a4.jpg
118.13,23.26,0.4047,0.1986,0.9454,0.0013,0.0,13.08,26.33,23.9,9.21,4.5044,2.0491,544.69,0.0003,glass,20260408_213117_a5.jpg
76.67,15.76,0.4375,0.1864,0.999,0.0,0.0025,7.93,15.77,16.13,11.12,3.9641,1.5861,276.99,0.0,glass,20260408_213117_a6.jpg
149.44,30.36,0.4366,0.1859,0.9998,0.0076,0.0,15.02,30.07,31.0,12.05,4.9014,2.2173,1046.45,0.0017,glass,20260408_213117_a7.jpg
116.6,15.18,0.2954,0.1214,0.9987,0.0,0.0,9.0,21.36,15.56,6.38,3.9046,1.5749,257.16,0.0,glass,20260408_213117_a8.jpg
116.72,29.29,0.5174,0.2245,0.9998,0.0018,0.0004,13.6,25.65,29.92,11.64,4.8457,2.1524,964.48,0.0008,glass,20260408_213117_a9.jpg
115.94,22.83,0.431,0.18,0.9996,0.0002,0.0,12.5,24.46,23.43,9.8,4.4975,2.0443,618.12,0.0001,glass,20260408_213119_a0.jpg
115.95,22.82,0.4311,0.18,0.9999,0.0002,0.0,12.51,24.46,23.43,9.35,4.4979,2.045,618.61,0.0001,glass,20260408_213119_a1.jpg
115.94,22.62,0.4311,0.1794,0.9999,0.0001,0.0,11.85,23.45,23.15,9.34,4.485,1.9911,618.5,0.0,glass,20260408_213119_a10.jpg
115.61,21.68,0.4314,0.1778,1.0,0.0,0.0,8.71,21.18,21.97,7.53,4.4185,1.546,619.13,0.0,glass,20260408_213119_a11.jpg
118.04,26.83,0.4086,0.1953,0.9919,0.0003,0.0118,19.7,34.03,28.02,13.56,4.7329,2.5133,548.28,0.0,glass,20260408_213119_a12.jpg
118.32,26.17,0.3757,0.2102,0.9186,0.0003,0.011,20.89,36.95,27.66,12.58,4.6624,2.5368,449.13,0.0,glass,20260408_213119_a13.jpg
115.44,23.11,0.4335,0.1809,0.9996,0.0001,0.0,16.78,27.79,23.97,10.86,4.5287,2.4191,620.89,0.0001,glass,20260408_213119_a14.jpg
134.97,23.35,0.3818,0.1814,0.9927,0.0007,0.0,13.28,27.13,23.96,9.79,4.5314,2.0779,673.3,0.0001,glass,20260408_213119_a15.jpg
115.94,22.83,0.431,0.1798,0.9999,0.0002,0.0,12.5,24.36,23.43,9.34,4.4964,2.0477,618.21,0.0001,glass,20260408_213119_a2.jpg
115.95,22.82,0.4311,0.18,0.9999,0.0002,0.0,12.51,24.46,23.43,9.77,4.4979,2.045,618.61,0.0001,glass,20260408_213119_a3.jpg
115.94,22.82,0.4314,0.1797,0.9996,0.0002,0.0,12.5,24.37,23.43,9.36,4.4958,2.0481,619.62,0.0001,glass,20260408_213119_a4.jpg
117.95,21.84,0.3886,0.1997,0.9205,0.0003,0.0,13.36,26.24,22.55,9.73,4.3954,2.0712,501.79,0.0,glass,20260408_213119_a5.jpg
92.54,18.32,0.4327,0.1817,0.9984,0.0,0.0,10.08,19.6,18.8,9.9,4.1853,1.8421,397.26,0.0,glass,20260408_213119_a6.jpg
127.11,25.13,0.4325,0.1798,1.0,0.0007,0.0,13.7,26.74,25.78,10.5,4.6338,2.1446,749.48,0.0001,glass,20260408_213119_a7.jpg
115.46,17.89,0.3518,0.1447,0.998,0.0001,0.0,10.64,22.58,18.38,7.83,4.1466,1.8281,380.04,0.0,glass,20260408_213119_a8.jpg
115.45,29.43,0.5325,0.2275,1.0,0.0007,0.0,14.92,27.09,30.18,12.5,4.8594,2.2596,1026.88,0.0001,glass,20260408_213119_a9.jpg
95.33,41.8,0.4449,0.2409,0.704,0.0001,0.0342,8.64,20.33,42.02,11.88,4.9412,1.5718,535.01,0.0,glass,20260408_213127_a0.jpg
95.33,41.81,0.4445,0.2412,0.7006,0.0001,0.0341,8.64,20.33,42.02,12.69,4.9407,1.5721,534.12,0.0,glass,20260408_213127_a1.jpg
95.32,41.72,0.4448,0.2405,0.704,0.0001,0.0334,8.34,19.69,41.92,11.71,4.9364,1.5455,535.3,0.0,glass,20260408_213127_a10.jpg
95.04,41.45,0.4451,0.2396,0.7015,0.0,0.0275,6.68,18.25,41.57,11.21,4.9141,1.2708,536.19,0.0,glass,20260408_213127_a11.jpg
93.36,48.11,0.4973,0.2299,0.7761,0.0048,0.1091,12.14,25.82,48.48,14.74,5.2508,1.9415,608.8,0.002,glass,20260408_213127_a12.jpg
93.9,47.5,0.4909,0.2342,0.7691,0.0027,0.1053,13.49,29.82,47.99,14.15,5.2488,1.989,601.78,0.0007,glass,20260408_213127_a13.jpg
94.86,41.94,0.4482,0.2412,0.705,0.0001,0.0377,16.72,26.66,42.4,13.35,5.0147,2.4236,534.08,0.0,glass,20260408_213127_a14.jpg
87.54,42.9,0.5094,0.1439,0.6309,0.0001,0.0974,8.5,19.57,43.12,12.87,4.9798,1.569,531.65,0.0,glass,20260408_213127_a15.jpg
95.32,41.81,0.4448,0.241,0.7016,0.0001,0.0333,8.65,20.34,42.03,12.66,4.944,1.572,535.82,0.0,glass,20260408_213127_a2.jpg
95.33,41.81,0.4445,0.2412,0.7006,0.0001,0.0341,8.64,20.33,42.02,12.05,4.9407,1.5721,534.12,0.0,glass,20260408_213127_a3.jpg
95.32,41.82,0.4448,0.2408,0.7024,0.0001,0.0334,8.65,20.34,42.03,12.69,4.9435,1.573,534.72,0.0,glass,20260408_213127_a4.jpg
101.57,38.94,0.3809,0.2627,0.6371,0.0,0.0146,11.27,28.21,39.43,11.34,4.8568,1.6903,425.53,0.0,glass,20260408_213127_a5.jpg
75.93,33.53,0.4481,0.241,0.6712,0.0,0.1102,7.01,16.27,33.71,12.51,4.6297,1.3776,345.93,0.0,glass,20260408_213127_a6.jpg
118.0,51.87,0.4453,0.241,0.7393,0.0187,0.0034,10.6,25.06,52.14,12.67,5.2411,1.7575,822.65,0.0002,glass,20260408_213127_a7.jpg
94.76,37.01,0.4045,0.2237,0.6876,0.0,0.0057,8.06,19.4,37.23,10.96,4.7752,1.4813,418.93,0.0,glass,20260408_213127_a8.jpg
94.99,55.07,0.5578,0.2778,0.7434,0.0008,0.1451,10.27,23.09,55.34,14.75,5.3209,1.7687,919.0,0.0002,glass,20260408_213127_a9.jpg
109.25,42.02,0.3817,0.1813,0.9059,0.006,0.0577,18.09,34.72,43.12,18.08,5.2772,2.3115,260.83,0.0007,glass,20260408_213434_a0.jpg
109.25,42.02,0.3813,0.1817,0.9057,0.0062,0.0579,18.11,34.76,43.12,17.79,5.277,2.3115,259.96,0.0006,glass,20260408_213434_a1.jpg
109.26,41.36,0.3791,0.1779,0.9056,0.0056,0.0521,16.17,31.19,42.24,16.65,5.2572,2.2358,260.29,0.0002,glass,20260408_213434_a10.jpg
108.93,39.9,0.3755,0.1709,0.9123,0.0035,0.0426,11.34,24.23,40.38,13.7,5.2224,1.8605,261.17,0.0,glass,20260408_213434_a11.jpg
112.76,42.6,0.3706,0.1882,0.894,0.0048,0.054,24.42,44.9,44.24,20.83,5.3276,2.5925,275.1,0.0005,glass,20260408_213434_a12.jpg
112.7,42.14,0.3633,0.1921,0.8762,0.0051,0.0529,25.66,46.12,43.96,20.35,5.3167,2.6377,261.34,0.0005,glass,20260408_213434_a13.jpg
108.83,42.31,0.3854,0.1857,0.9028,0.006,0.0601,25.29,39.75,43.76,19.32,5.326,2.8064,261.53,0.0005,glass,20260408_213434_a14.jpg
123.28,46.92,0.357,0.1401,0.7636,0.0133,0.0397,20.17,38.2,48.16,19.74,5.4251,2.4272,248.51,0.0046,glass,20260408_213434_a15.jpg
109.25,42.01,0.3817,0.1814,0.905,0.0059,0.0583,18.06,34.65,43.09,17.74,5.2748,2.324,260.35,0.0007,glass,20260408_213434_a2.jpg
109.25,42.02,0.3813,0.1817,0.9057,0.0062,0.0579,18.11,34.76,43.12,18.19,5.277,2.3115,259.96,0.0006,glass,20260408_213434_a3.jpg
109.25,42.01,0.3814,0.1812,0.9061,0.006,0.0582,18.06,34.65,43.1,17.77,5.2755,2.3223,260.13,0.0007,glass,20260408_213434_a4.jpg
113.33,38.65,0.316,0.2076,0.7499,0.006,0.0494,21.37,41.96,40.36,19.35,5.0438,2.3748,174.8,0.0007,glass,20260408_213434_a5.jpg
69.09,26.78,0.3846,0.1839,0.7506,0.0,0.1762,11.73,22.64,27.49,15.39,4.6383,1.9295,105.82,0.0,glass,20260408_213434_a6.jpg
143.11,54.6,0.382,0.183,0.9185,0.1274,0.0252,23.38,43.91,55.94,23.04,5.6305,2.5709,447.86,0.0142,glass,20260408_213434_a7.jpg
108.66,28.48,0.2565,0.1121,0.8045,0.0,0.0,13.6,27.23,29.25,12.55,4.7197,2.0376,119.98,0.0,glass,20260408_213434_a8.jpg
108.84,49.41,0.4601,0.2354,0.916,0.0101,0.0972,20.53,38.52,50.66,21.1,5.4995,2.4471,356.77,0.0036,glass,20260408_213434_a9.jpg
120.72,20.93,0.3226,0.0598,0.989,0.0,0.0,8.79,23.85,21.25,7.87,4.0296,1.3707,327.64,0.0,glass,20260408_213440_a0.jpg
120.72,20.95,0.323,0.0599,0.9885,0.0,0.0,8.79,23.85,21.25,7.02,4.0297,1.3711,328.45,0.0,glass,20260408_213440_a1.jpg
120.7,20.79,0.3228,0.0593,0.9907,0.0,0.0,8.38,22.96,21.04,7.43,4.0178,1.3351,328.2,0.0,glass,20260408_213440_a10.jpg
120.54,20.44,0.3234,0.0579,0.9927,0.0,0.0,6.9,21.61,20.57,6.41,3.9857,1.0621,329.05,0.0,glass,20260408_213440_a11.jpg
115.88,25.06,0.3371,0.0601,0.9945,0.0,0.0,8.96,23.87,25.33,8.27,4.1533,1.4093,327.16,0.0,glass,20260408_213440_a12.jpg
116.64,24.07,0.318,0.0911,0.9462,0.0,0.0,10.07,26.59,24.49,8.13,4.0836,1.51,289.93,0.0,glass,20260408_213440_a13.jpg
120.21,21.23,0.3246,0.0623,0.9897,0.0001,0.0,15.5,27.46,21.91,9.34,4.1329,2.2912,328.57,0.0,glass,20260408_213440_a14.jpg
103.62,18.86,0.3474,0.0646,0.9822,0.0,0.0,7.8,20.75,19.14,8.25,3.8787,1.2846,420.27,0.0,glass,20260408_213440_a15.jpg
120.72,20.94,0.3226,0.0596,0.9898,0.0,0.0,8.76,23.84,21.24,6.99,4.0302,1.3675,327.54,0.0,glass,20260408_213440_a2.jpg
120.72,20.95,0.323,0.0599,0.9885,0.0,0.0,8.79,23.85,21.25,7.92,4.0297,1.3711,328.45,0.0,glass,20260408_213440_a3.jpg
120.72,20.94,0.3224,0.0598,0.9882,0.0,0.0,8.76,23.84,21.24,7.02,4.0301,1.3688,327.09,0.0,glass,20260408_213440_a4.jpg
121.62,18.87,0.2918,0.1024,0.9002,0.0,0.0,9.66,26.0,19.36,7.63,3.8486,1.443,265.11,0.0,glass,20260408_213440_a5.jpg
98.2,17.08,0.3223,0.0598,0.9855,0.0,0.0,7.21,19.38,17.37,8.24,3.7492,1.2139,216.7,0.0,glass,20260408_213440_a6.jpg
155.01,26.92,0.3232,0.0603,0.9948,0.0081,0.0,11.14,30.57,27.32,10.87,4.3868,1.5749,541.27,0.0016,glass,20260408_213440_a7.jpg
120.33,12.95,0.2089,0.0333,0.9668,0.0,0.0,6.99,21.75,13.09,4.97,3.3486,1.0479,126.49,0.0,glass,20260408_213440_a8.jpg
120.17,26.07,0.3971,0.0896,0.9943,0.001,0.0,9.85,25.52,26.48,9.73,4.3346,1.5333,511.17,0.0,glass,20260408_213440_a9.jpg
112.8,31.0,0.357,0.2073,0.7484,0.002,0.0,9.15,24.72,31.28,8.2,4.3339,1.4198,487.08,0.0,glass,20260408_213444_a0.jpg
112.81,31.01,0.3571,0.2074,0.7474,0.002,0.0,9.15,24.72,31.29,8.15,4.3334,1.4196,486.67,0.0,glass,20260408_213444_a1.jpg
112.79,30.85,0.357,0.2067,0.7493,0.0013,0.0,8.78,23.89,31.09,7.82,4.324,1.3917,487.17,0.0,glass,20260408_213444_a10.jpg
112.61,30.46,0.3568,0.2075,0.752,0.0004,0.0,7.29,22.49,30.61,6.87,4.2911,1.1161,488.56,0.0,glass,20260408_213444_a11.jpg
119.94,33.86,0.3597,0.2092,0.7543,0.0013,0.0,10.65,27.67,34.17,10.0,4.7157,1.6222,551.36,0.0,glass,20260408_213444_a12.jpg
118.8,31.62,0.333,0.2169,0.6989,0.0015,0.0,12.35,30.09,32.1,9.68,4.6774,1.7634,452.92,0.0,glass,20260408_213444_a13.jpg
112.28,31.16,0.3595,0.2089,0.7484,0.0018,0.0002,15.1,27.3,31.64,9.4,4.4723,2.2776,491.18,0.0,glass,20260408_213444_a14.jpg
101.19,28.47,0.5341,0.0837,0.9999,0.0,0.0006,8.3,22.25,28.68,8.01,4.202,1.3368,1204.47,0.0,glass,20260408_213444_a15.jpg
112.8,31.01,0.3561,0.2084,0.7468,0.002,0.0,9.16,24.72,31.29,8.16,4.3327,1.422,485.81,0.0,glass,20260408_213444_a2.jpg
112.81,31.01,0.3571,0.2074,0.7474,0.002,0.0,9.15,24.72,31.29,8.2,4.3334,1.4196,486.67,0.0,glass,20260408_213444_a3.jpg
112.81,31.01,0.357,0.2076,0.7481,0.0018,0.0,9.17,24.72,31.29,8.15,4.3319,1.4236,487.46,0.0,glass,20260408_213444_a4.jpg
113.21,29.09,0.2989,0.2234,0.6399,0.0016,0.0,10.57,27.06,29.52,8.15,4.3243,1.5443,317.78,0.0,glass,20260408_213444_a5.jpg
90.87,25.13,0.3607,0.2077,0.7189,0.0,0.0021,7.49,19.96,25.3,8.27,4.054,1.2562,321.25,0.0,glass,20260408_213444_a6.jpg
130.91,36.04,0.3564,0.2096,0.7579,0.0083,0.0,10.54,28.49,36.32,9.81,4.541,1.5465,658.36,0.0021,glass,20260408_213444_a7.jpg
112.31,24.08,0.2933,0.1748,0.7062,0.0,0.0,7.96,22.85,24.28,6.46,3.998,1.2281,293.89,0.0,glass,20260408_213444_a8.jpg
112.23,39.48,0.4319,0.2438,0.7628,0.0061,0.0042,10.58,26.88,39.83,10.38,4.6762,1.6218,792.98,0.0007,glass,20260408_213444_a9.jpg
112.6,36.24,0.2731,0.0822,0.9994,0.0071,0.0,18.02,36.9,37.44,15.96,4.9133,2.2424,173.81,0.0015,glass,20260408_213615_a0.jpg
112.6,36.24,0.2735,0.0829,0.9995,0.0069,0.0,18.02,36.91,37.44,17.36,4.9128,2.2434,173.82,0.0015,glass,20260408_213615_a1.jpg
112.6,35.55,0.2726,0.0814,0.9997,0.0052,0.0,16.06,33.33,36.51,14.58,4.8965,2.1408,173.99,0.0009,glass,20260408_213615_a10.jpg
112.23,33.99,0.2726,0.0788,1.0,0.0015,0.0,11.36,26.22,34.51,11.78,4.8564,1.7865,174.96,0.0001,glass,20260408_213615_a11.jpg
123.01,37.29,0.2533,0.0819,0.9995,0.0042,0.0002,20.18,42.26,38.68,16.65,4.7678,2.2634,172.87,0.0009,glass,20260408_213615_a12.jpg
123.69,35.86,0.2371,0.0951,0.9376,0.0038,0.0002,21.74,44.09,37.46,15.88,4.7971,2.3379,151.17,0.0007,glass,20260408_213615_a13.jpg
112.14,36.31,0.276,0.0856,0.9995,0.0068,0.0,20.92,38.09,37.64,16.48,4.954,2.5452,175.43,0.0013,glass,20260408_213615_a14.jpg
108.11,35.07,0.1834,0.0714,0.0021,0.0048,0.0,17.42,35.78,36.28,15.57,4.8669,2.2108,57.71,0.0006,glass,20260408_213615_a15.jpg
112.6,36.25,0.2733,0.0825,0.9995,0.0069,0.0,18.04,36.85,37.45,17.36,4.9097,2.2484,173.85,0.0015,glass,20260408_213615_a2.jpg
112.6,36.24,0.2735,0.0829,0.9995,0.0069,0.0,18.02,36.91,37.44,15.98,4.9128,2.2434,173.82,0.0015,glass,20260408_213615_a3.jpg
112.59,36.25,0.2735,0.0826,0.9995,0.007,0.0,18.03,36.85,37.45,17.36,4.9105,2.2475,174.23,0.0015,glass,20260408_213615_a4.jpg
116.24,33.21,0.2295,0.1198,0.8408,0.0064,0.0,21.15,43.18,35.0,17.92,4.8055,2.304,124.0,0.0018,glass,20260408_213615_a5.jpg
77.68,25.11,0.2778,0.0828,0.9968,0.0,0.0092,12.73,26.16,26.0,13.63,4.3994,1.9445,86.55,0.0,glass,20260408_213615_a6.jpg
125.25,40.22,0.2741,0.0836,0.9979,0.0138,0.0,20.05,40.78,41.53,17.57,5.0586,2.3377,216.26,0.0051,glass,20260408_213615_a7.jpg
112.21,30.02,0.2284,0.0602,1.0,0.0027,0.0,15.72,32.83,31.06,13.32,4.6345,2.1064,121.62,0.0,glass,20260408_213615_a8.jpg
111.92,47.19,0.3668,0.1416,0.9984,0.0144,0.0068,22.2,43.98,48.66,20.56,5.2884,2.4468,300.43,0.0061,glass,20260408_213615_a9.jpg
114.69,51.99,0.2765,0.2334,0.1355,0.0234,0.1295,16.48,35.5,52.95,20.5,5.6014,2.1847,48.15,0.0062,glass,20260409_170856_a0.jpg
114.69,51.99,0.2764,0.2341,0.1367,0.0238,0.1295,16.49,35.49,52.95,18.71,5.6019,2.1894,48.21,0.0059,glass,20260409_170856_a1.jpg
114.7,51.48,0.2751,0.2329,0.1347,0.0214,0.1259,14.73,31.18,52.24,18.85,5.5908,2.1085,48.11,0.0057,glass,20260409_170856_a10.jpg
114.33,50.17,0.2715,0.2297,0.1341,0.0176,0.1234,10.22,22.7,50.57,15.67,5.554,1.7618,47.69,0.0042,glass,20260409_170856_a11.jpg
95.26,56.33,0.3512,0.2859,0.1542,0.0151,0.2517,19.17,40.51,57.55,24.03,5.5544,2.3472,41.61,0.0036,glass,20260409_170856_a12.jpg
98.6,54.97,0.3242,0.2782,0.145,0.0145,0.2245,23.98,49.49,56.75,23.59,5.5498,2.4932,39.75,0.0033,glass,20260409_170856_a13.jpg
114.24,52.24,0.2796,0.2327,0.1411,0.0248,0.1201,30.11,45.99,53.88,22.66,5.6572,2.9753,46.38,0.0054,glass,20260409_170856_a14.jpg
139.98,56.4,0.3048,0.1659,0.4721,0.126,0.0221,18.38,39.45,57.41,21.14,5.6887,2.278,116.45,0.0266,glass,20260409_170856_a15.jpg
114.69,51.99,0.2768,0.2335,0.137,0.0236,0.1299,16.47,35.52,52.95,18.83,5.6004,2.1829,48.08,0.0063,glass,20260409_170856_a2.jpg
114.69,51.99,0.2764,0.2341,0.1367,0.0238,0.1295,16.49,35.49,52.95,20.55,5.6019,2.1894,48.21,0.0059,glass,20260409_170856_a3.jpg
114.69,51.99,0.2768,0.2337,0.1353,0.0237,0.13,16.48,35.52,52.95,18.72,5.6012,2.1856,48.18,0.0061,glass,20260409_170856_a4.jpg
122.54,46.74,0.227,0.2212,0.1255,0.0227,0.0792,21.05,44.43,48.48,19.08,5.2749,2.3161,34.47,0.0063,glass,20260409_170856_a5.jpg
88.43,40.3,0.2796,0.2354,0.11,0.0,0.1542,12.94,28.15,41.07,18.22,5.2383,1.971,29.13,0.0,glass,20260409_170856_a6.jpg
153.87,66.4,0.2634,0.2422,0.1672,0.2386,0.0563,20.88,43.61,67.47,24.17,5.7483,2.3989,61.16,0.1241,glass,20260409_170856_a7.jpg
114.25,45.58,0.2365,0.1861,0.1215,0.012,0.0602,15.02,32.52,46.45,18.15,5.4118,2.0983,36.84,0.0001,glass,20260409_170856_a8.jpg
114.23,57.16,0.3109,0.2659,0.1554,0.0375,0.1457,17.65,37.93,58.21,22.52,5.7158,2.2436,55.28,0.0101,glass,20260409_170856_a9.jpg
138.16,19.64,0.1146,0.0922,0.4418,0.0002,0.0003,9.8,25.83,20.12,9.23,4.1618,1.5221,34.98,0.0,glass,20260409_170905_a0.jpg
138.17,19.64,0.1153,0.0921,0.4455,0.0002,0.0003,9.8,25.82,20.12,7.72,4.1624,1.5225,35.58,0.0,glass,20260409_170905_a1.jpg
138.19,19.41,0.1145,0.0916,0.4427,0.0,0.0,9.39,25.11,19.82,8.76,4.1516,1.4894,35.35,0.0,glass,20260409_170905_a10.jpg
137.93,18.72,0.1141,0.0898,0.4442,0.0,0.0,7.82,23.85,18.97,7.44,4.1122,1.2175,35.62,0.0,glass,20260409_170905_a11.jpg
139.93,17.22,0.1228,0.0877,0.4959,0.0007,0.0002,10.17,26.8,17.78,9.05,4.0311,1.5505,45.51,0.0,glass,20260409_170905_a12.jpg
140.05,16.26,0.1143,0.0812,0.4686,0.0009,0.0,10.82,26.91,16.92,8.36,3.9738,1.6477,38.9,0.0,glass,20260409_170905_a13.jpg
137.7,19.94,0.1165,0.093,0.4319,0.0002,0.0004,15.72,28.73,20.72,10.37,4.2049,2.3032,35.01,0.0,glass,20260409_170905_a14.jpg
141.92,21.99,0.1771,0.0666,0.0187,0.0021,0.0008,10.53,26.99,22.5,10.32,4.318,1.6176,110.42,0.0,glass,20260409_170905_a15.jpg
138.17,19.65,0.1152,0.0923,0.4454,0.0001,0.0004,9.84,25.86,20.13,7.79,4.1624,1.5259,35.68,0.0,glass,20260409_170905_a2.jpg
138.17,19.64,0.1153,0.0921,0.4455,0.0002,0.0003,9.8,25.82,20.12,9.24,4.1624,1.5225,35.58,0.0,glass,20260409_170905_a3.jpg
138.17,19.65,0.115,0.0921,0.4454,0.0001,0.0004,9.84,25.86,20.13,7.73,4.1619,1.527,35.21,0.0,glass,20260409_170905_a4.jpg
136.39,18.71,0.0906,0.0861,0.3289,0.0002,0.0001,10.55,27.95,19.44,6.56,4.0285,1.5317,20.2,0.0,glass,20260409_170905_a5.jpg
82.51,11.8,0.1173,0.0922,0.1707,0.0,0.0138,6.06,15.45,12.08,10.11,3.4399,1.1364,13.12,0.0,glass,20260409_170905_a6.jpg
182.02,25.75,0.1144,0.0932,0.558,0.0944,0.0,12.78,33.73,26.33,14.47,4.5437,1.7787,61.63,0.0133,glass,20260409_170905_a7.jpg
137.64,14.37,0.0853,0.0651,0.2462,0.0,0.0,8.43,24.49,14.7,6.81,3.7144,1.2947,19.21,0.0,glass,20260409_170905_a8.jpg
137.73,23.1,0.1348,0.1132,0.5095,0.0016,0.0018,10.72,26.77,23.65,10.83,4.3944,1.6567,48.5,0.0,glass,20260409_170905_a9.jpg
126.26,27.45,0.1994,0.2137,0.4365,0.0001,0.0001,14.83,33.57,28.42,10.7,4.641,1.9116,30.82,0.0,glass,20260409_174647_a0.jpg
126.27,27.46,0.1995,0.2138,0.4376,0.0001,0.0001,14.83,33.58,28.42,12.93,4.6395,1.9109,30.97,0.0,glass,20260409_174647_a1.jpg
126.27,26.93,0.1975,0.2096,0.4376,0.0,0.0,13.23,30.44,27.66,9.45,4.6055,1.8265,30.68,0.0,glass,20260409_174647_a10.jpg
125.98,25.93,0.1937,0.2033,0.4431,0.0,0.0,9.64,25.78,26.26,6.97,4.5565,1.472,31.12,0.0,glass,20260409_174647_a11.jpg
133.15,24.21,0.1424,0.1657,0.3837,0.0002,0.0001,15.63,37.22,25.43,10.85,4.3423,1.9071,19.15,0.0,glass,20260409_174647_a12.jpg
