brightness,contrast,saturation,color_uniformity,warm_ratio,transparency,dark_ratio,edge_density,edge_intensity,texture_roughness,smoothness,entropy,edge_entropy,channel_variance,highlights,category,filename
111.9,46.47,0.3697,0.2579,0.3537,0.0176,0.0673,29.01,50.77,48.36,22.29,5.4825,2.7577,20.72,0.0023,glass,20260408_173731_a3.jpg
98.81,59.83,0.3791,0.3009,0.3044,0.019,0.2006,28.51,54.5,61.8,27.14,5.3648,2.578,11.71,0.0026,glass,20260408_173731_a4.jpg
167.24,61.49,0.3461,0.2787,0.3766,0.2924,0.0433,37.25,63.8,63.88,28.76,5.591,2.995,123.27,0.1701,glass,20260408_173731_a5.jpg
45.73,19.18,0.3743,0.2634,0.3002,0.0,0.3756,12.09,21.78,19.93,17.67,4.2295,1.9818,3.68,0.0,glass,20260408_173731_a6.jpg
112.49,62.07,0.4939,0.3369,0.3516,0.0867,0.1222,37.37,63.7,64.42,29.81,5.7683,2.9453,39.32,0.0309,glass,20260408_173731_a7.jpg
116.89,45.56,0.3736,0.2549,0.3582,0.0209,0.0537,25.28,43.86,47.08,20.55,5.4628,2.6855,16.04,0.0031,glass,20260408_173731_a8.jpg
111.83,48.39,0.3904,0.259,0.3627,0.0262,0.0723,61.7,82.33,54.66,31.69,5.6093,3.3801,19.39,0.0031,glass,20260408_173731_a9.jpg
121.81,43.08,0.273,0.2624,0.3695,0.0555,0.0125,21.05,46.23,44.61,21.07,5.333,2.1742,66.28,0.0037,glass,20260408_173738_a0.jpg
121.81,43.08,0.2734,0.2617,0.3705,0.0555,0.0129,21.05,46.21,44.61,18.89,5.3327,2.1747,66.06,0.0038,glass,20260408_173738_a1.jpg
121.8,40.59,0.2664,0.2551,0.3729,0.0415,0.0023,10.82,27.66,41.05,14.63,5.254,1.6425,66.11,0.0022,glass,20260408_173738_a10.jpg
122.73,41.08,0.2719,0.2619,0.0631,0.0447,0.0085,19.99,44.22,42.48,19.74,5.2775,2.1415,66.8,0.001,glass,20260408_173738_a11.jpg
121.81,43.09,0.0,0.0,0.0,0.0543,0.012,21.06,46.25,44.62,21.08,5.3308,2.1743,0.0,0.0041,glass,20260408_173738_a12.jpg
108.28,35.78,0.5544,0.1367,0.9805,0.0001,0.0176,18.19,40.24,37.07,17.6,5.0626,2.0837,1455.05,0.0,glass,20260408_173738_a13.jpg
121.81,43.06,0.273,0.2622,0.3693,0.0558,0.0129,20.97,46.06,44.58,18.87,5.3296,2.1689,66.2,0.004,glass,20260408_173738_a2.jpg
121.81,43.08,0.2734,0.2617,0.3705,0.0555,0.0129,21.05,46.21,44.61,20.98,5.3327,2.1747,66.06,0.0038,glass,20260408_173738_a3.jpg
100.31,58.94,0.3021,0.3142,0.3228,0.0422,0.1765,22.16,50.45,60.53,25.28,5.1739,2.1029,52.92,0.0037,glass,20260408_173738_a4.jpg
156.79,50.61,0.261,0.2693,0.381,0.1655,0.0044,24.41,52.64,52.2,24.82,5.4531,2.2756,147.49,0.1005,glass,20260408_173738_a5.jpg
76.97,27.4,0.2769,0.2619,0.3521,0.0,0.0653,13.77,30.98,28.39,15.43,4.6918,1.8749,26.06,0.0,glass,20260408_173738_a6.jpg
120.04,62.08,0.3988,0.379,0.3848,0.1191,0.0806,26.29,55.48,63.62,28.08,5.7277,2.3257,160.22,0.0676,glass,20260408_173738_a7.jpg
119.02,39.88,0.2777,0.2651,0.3566,0.0336,0.0121,17.06,37.44,41.02,17.62,5.248,2.0438,52.5,0.0007,glass,20260408_173738_a8.jpg
121.19,45.37,0.3035,0.2585,0.3886,0.0523,0.0237,59.28,79.59,51.44,30.35,5.4872,3.3902,67.94,0.0057,glass,20260408_173738_a9.jpg
106.63,67.15,0.562,0.311,0.2028,0.1043,0.1294,27.62,50.18,68.5,25.01,5.5844,2.772,173.9,0.0112,glass,20260408_173744_a0.jpg
106.62,67.16,0.5621,0.311,0.2024,0.1045,0.1296,27.62,50.17,68.5,22.64,5.5839,2.7735,173.41,0.0112,glass,20260408_173744_a1.jpg
106.61,64.12,0.544,0.3037,0.205,0.0948,0.0918,9.28,25.62,64.39,15.95,5.4885,1.55,175.94,0.0042,glass,20260408_173744_a10.jpg
115.82,59.38,0.5611,0.3115,0.6218,0.1174,0.0309,29.99,52.51,61.08,25.92,5.5916,2.8679,172.21,0.0244,glass,20260408_173744_a11.jpg
106.59,67.24,0.0,0.0,0.0,0.1025,0.1275,27.79,50.34,68.57,25.1,5.5819,2.7808,0.0,0.0115,glass,20260408_173744_a12.jpg
79.15,53.58,0.7009,0.3036,0.1572,0.0001,0.3784,20.84,41.49,54.68,21.0,5.2086,2.4373,490.48,0.0,glass,20260408_173744_a13.jpg
106.63,67.15,0.5621,0.311,0.2024,0.104,0.1304,27.56,50.26,68.5,22.79,5.5835,2.7647,173.73,0.011,glass,20260408_173744_a2.jpg
106.62,67.16,0.5621,0.311,0.2024,0.1045,0.1296,27.62,50.17,68.5,24.86,5.5839,2.7735,173.41,0.0112,glass,20260408_173744_a3.jpg
84.82,71.15,0.5731,0.3454,0.152,0.0772,0.2805,25.91,51.72,72.98,27.29,5.3335,2.5219,177.92,0.0108,glass,20260408_173744_a4.jpg
133.39,78.68,0.5445,0.3354,0.2059,0.2672,0.0495,33.03,58.87,80.28,29.9,5.469,2.8682,269.91,0.1765,glass,20260408_173744_a5.jpg
61.23,38.88,0.5664,0.3147,0.189,0.0,0.4618,16.15,31.18,39.68,17.65,4.8045,2.2627,58.12,0.0,glass,20260408_173744_a6.jpg
107.18,93.46,0.6592,0.3816,0.2111,0.2352,0.4044,32.82,62.45,95.11,33.66,5.469,2.6907,123.29,0.1638,glass,20260408_173744_a7.jpg
101.29,65.77,0.5798,0.31,0.1619,0.0923,0.1396,24.82,45.95,66.92,23.54,5.5225,2.6829,251.31,0.0096,glass,20260408_173744_a8.jpg
106.63,67.54,0.5536,0.3106,0.2045,0.1032,0.1508,51.04,71.47,70.59,29.83,5.7266,3.336,153.52,0.0178,glass,20260408_173744_a9.jpg
111.06,63.7,0.5651,0.3136,0.1658,0.0974,0.0559,26.82,50.49,65.07,23.95,5.6188,2.7249,361.54,0.0239,glass,20260408_173748_a0.jpg
111.06,63.69,0.5652,0.3133,0.1642,0.0977,0.056,26.83,50.5,65.06,23.97,5.619,2.7252,362.32,0.0241,glass,20260408_173748_a1.jpg
111.03,60.62,0.5518,0.3072,0.1695,0.0854,0.0211,10.51,29.73,60.89,15.86,5.5167,1.6479,362.35,0.0154,glass,20260408_173748_a10.jpg
105.77,65.31,0.565,0.3141,0.6229,0.0872,0.1043,25.17,49.57,66.56,23.52,5.5182,2.6287,362.11,0.0153,glass,20260408_173748_a11.jpg
111.01,63.81,0.0,0.0,0.0,0.0962,0.0547,27.02,50.65,65.16,24.03,5.62,2.7391,0.0,0.0251,glass,20260408_173748_a12.jpg
119.44,66.39,0.4975,0.2271,0.1396,0.1467,0.0414,29.33,53.94,67.95,25.82,5.6512,2.8057,352.85,0.0233,glass,20260408_173748_a13.jpg
111.05,63.69,0.565,0.3133,0.1653,0.0964,0.0564,26.74,50.32,65.04,24.01,5.6185,2.7249,362.01,0.0235,glass,20260408_173748_a2.jpg
111.06,63.69,0.5652,0.3133,0.1642,0.0977,0.056,26.83,50.5,65.06,23.72,5.619,2.7252,362.32,0.0241,glass,20260408_173748_a3.jpg
88.72,68.63,0.5789,0.345,0.1041,0.0765,0.2073,26.2,53.42,70.57,26.33,5.3602,2.4928,389.32,0.0163,glass,20260408_173748_a4.jpg
144.51,74.12,0.5411,0.342,0.1544,0.2874,0.0139,32.3,60.59,75.76,29.45,5.4288,2.7894,688.94,0.1987,glass,20260408_173748_a5.jpg
73.91,42.67,0.5671,0.3134,0.1507,0.0,0.3087,18.2,35.67,43.59,16.61,5.0524,2.3647,160.32,0.0,glass,20260408_173748_a6.jpg
111.55,89.05,0.6669,0.3761,0.1665,0.2369,0.327,33.47,63.56,90.84,32.87,5.6253,2.7424,469.15,0.1556,glass,20260408_173748_a7.jpg
105.78,60.73,0.604,0.2978,0.1577,0.08,0.0532,23.01,44.42,61.79,21.59,5.5431,2.5906,457.28,0.0183,glass,20260408_173748_a8.jpg
111.03,64.37,0.5549,0.3079,0.1696,0.0999,0.1032,58.71,79.39,68.55,31.53,5.7698,3.3741,317.46,0.0237,glass,20260408_173748_a9.jpg
120.13,38.28,0.3481,0.3353,0.266,0.0264,0.0165,20.91,46.63,39.89,18.76,5.2168,2.0027,21.99,0.0008,glass,20260408_173756_a0.jpg
120.12,38.28,0.3481,0.3352,0.2655,0.0264,0.0167,20.91,46.64,39.89,17.24,5.2165,2.0035,21.92,0.0009,glass,20260408_173756_a1.jpg
120.11,34.62,0.3401,0.3251,0.267,0.0163,0.0076,7.39,22.54,34.82,9.08,5.0918,1.1964,22.73,0.0,glass,20260408_173756_a10.jpg
116.86,38.01,0.3473,0.337,0.233,0.0232,0.0168,19.71,44.6,39.45,17.54,5.22,1.9849,22.59,0.0007,glass,20260408_173756_a11.jpg
120.06,38.37,0.0,0.0,0.0,0.026,0.0165,21.09,46.9,40.0,18.9,5.2175,2.0101,0.0,0.0009,glass,20260408_173756_a12.jpg
143.67,43.9,0.3711,0.2665,0.2942,0.0703,0.0106,24.03,52.32,45.71,21.44,5.4019,2.1339,52.91,0.0281,glass,20260408_173756_a13.jpg
120.13,38.26,0.3481,0.3355,0.2629,0.0266,0.0159,20.93,46.66,39.87,17.08,5.2142,2.0175,22.08,0.0005,glass,20260408_173756_a2.jpg
120.12,38.28,0.3481,0.3352,0.2655,0.0264,0.0167,20.91,46.64,39.89,18.86,5.2165,2.0035,21.92,0.0009,glass,20260408_173756_a3.jpg
101.43,54.11,0.376,0.3653,0.2236,0.0198,0.1583,23.2,53.42,55.95,27.19,5.1179,1.9961,32.92,0.0003,glass,20260408_173756_a4.jpg
162.18,46.58,0.3379,0.3375,0.2931,0.1466,0.0085,25.7,55.98,48.53,23.34,5.4819,2.166,26.24,0.0436,glass,20260408_173756_a5.jpg
77.96,24.98,0.3517,0.3355,0.2365,0.0,0.0637,14.06,31.87,26.05,14.81,4.6101,1.77,9.36,0.0,glass,20260408_173756_a6.jpg
120.75,52.29,0.4349,0.3914,0.301,0.0621,0.0644,25.53,55.74,54.18,24.81,5.6278,2.1434,20.07,0.0288,glass,20260408_173756_a7.jpg
121.26,38.37,0.3531,0.3426,0.24,0.0281,0.0135,19.07,42.36,39.68,17.82,5.2012,1.9842,50.86,0.0011,glass,20260408_173756_a8.jpg
119.68,40.11,0.3557,0.3284,0.2806,0.0283,0.0213,51.2,70.49,45.01,25.62,5.3384,3.3508,20.04,0.0029,glass,20260408_173756_a9.jpg
106.63,49.85,0.5576,0.331,0.2433,0.0214,0.0785,29.21,50.75,51.75,23.54,5.5528,2.8094,204.09,0.001,glass,20260408_173805_a0.jpg
106.63,49.85,0.5571,0.3308,0.2427,0.022,0.0786,29.21,50.74,51.75,23.19,5.5527,2.8097,204.1,0.001,glass,20260408_173805_a1.jpg
106.56,47.52,0.5499,0.3287,0.2439,0.0175,0.0681,14.41,26.42,48.14,16.13,5.4776,2.202,207.54,0.0005,glass,20260408_173805_a10.jpg
100.82,50.23,0.5573,0.3309,0.4926,0.0182,0.0939,27.22,48.58,51.93,22.43,5.5451,2.7387,206.4,0.0009,glass,20260408_173805_a11.jpg
106.49,50.01,0.0,0.0,0.0,0.0198,0.0795,29.55,50.93,51.91,23.69,5.5541,2.8329,0.0,0.001,glass,20260408_173805_a12.jpg
115.33,55.08,0.7301,0.2361,0.197,0.0834,0.0705,32.6,56.61,57.34,26.44,5.6603,2.8632,1167.06,0.0,glass,20260408_173805_a13.jpg
106.64,49.84,0.557,0.3306,0.2426,0.0217,0.0779,29.13,50.66,51.73,23.14,5.5546,2.8163,203.96,0.001,glass,20260408_173805_a2.jpg
106.63,49.85,0.5571,0.3308,0.2427,0.022,0.0786,29.21,50.74,51.74,23.52,5.5527,2.8097,204.1,0.001,glass,20260408_173805_a3.jpg
89.51,59.06,0.5722,0.3568,0.1848,0.0217,0.2117,29.03,54.6,61.2,28.77,5.3436,2.6359,251.45,0.0013,glass,20260408_173805_a4.jpg
151.17,63.53,0.5373,0.3501,0.2545,0.2266,0.0399,38.05,64.38,66.08,30.43,5.7175,2.9888,324.99,0.1281,glass,20260408_173805_a5.jpg
73.67,34.66,0.5578,0.3307,0.2319,0.0,0.1634,20.5,36.67,35.97,19.11,5.0365,2.5082,97.72,0.0,glass,20260408_173805_a6.jpg
111.19,69.7,0.6407,0.356,0.254,0.124,0.156,38.39,65.84,72.32,32.87,5.8601,2.9208,227.13,0.061,glass,20260408_173805_a7.jpg
108.56,48.96,0.5673,0.3318,0.2126,0.0281,0.0453,24.05,42.74,50.34,21.41,5.4878,2.6684,363.91,0.0015,glass,20260408_173805_a8.jpg
106.42,50.39,0.5516,0.3229,0.2454,0.0286,0.0825,45.47,64.93,53.77,27.11,5.6222,3.282,189.12,0.0009,glass,20260408_173805_a9.jpg
123.61,40.47,0.4542,0.2942,0.1429,0.0016,0.0101,27.77,46.8,42.27,19.6,5.2754,2.8527,513.01,0.0,glass,20260408_173811_a0.jpg
123.61,40.47,0.4543,0.2941,0.1426,0.0015,0.0101,27.77,46.79,42.27,19.53,5.2751,2.8533,513.18,0.0,glass,20260408_173811_a1.jpg
123.57,38.76,0.4502,0.2889,0.1419,0.0004,0.0076,16.17,30.76,39.41,14.26,5.1912,2.3218,517.76,0.0,glass,20260408_173811_a10.jpg
116.01,40.57,0.4542,0.2955,0.6244,0.0001,0.0162,25.44,44.13,42.11,17.97,5.2342,2.7544,514.53,0.0,glass,20260408_173811_a11.jpg
123.55,40.52,0.0,0.0,0.0,0.0012,0.01,27.9,46.89,42.34,19.69,5.2741,2.8606,0.0,0.0001,glass,20260408_173811_a12.jpg
115.07,37.74,0.488,0.2927,0.191,0.0001,0.0124,25.86,43.81,39.42,18.22,5.1699,2.79,478.22,0.0,glass,20260408_173811_a13.jpg
123.61,40.47,0.4545,0.2941,0.143,0.0015,0.0103,27.61,46.59,42.27,19.49,5.2719,2.8473,513.94,0.0001,glass,20260408_173811_a2.jpg
123.61,40.47,0.4543,0.2941,0.1426,0.0015,0.0101,27.77,46.79,42.27,19.63,5.2751,2.8533,513.18,0.0,glass,20260408_173811_a3.jpg
108.46,52.61,0.4872,0.3244,0.1215,0.0017,0.1197,28.65,52.5,54.48,28.35,5.2156,2.7259,483.36,0.0001,glass,20260408_173811_a4.jpg
167.21,51.44,0.4269,0.3125,0.165,0.2425,0.006,34.27,57.68,53.67,26.35,5.4783,3.0243,701.96,0.1394,glass,20260408_173811_a5.jpg
58.86,19.4,0.4582,0.2933,0.099,0.0,0.1655,12.9,23.1,20.22,14.57,4.2253,2.1177,117.97,0.0,glass,20260408_173811_a6.jpg
125.68,58.39,0.5679,0.3249,0.1623,0.1262,0.0538,36.21,58.6,60.72,27.09,5.7601,3.0773,945.02,0.0082,glass,20260408_173811_a7.jpg
126.31,38.59,0.469,0.295,0.1048,0.0016,0.0004,24.36,41.18,39.98,17.75,5.188,2.7518,802.27,0.0001,glass,20260408_173811_a8.jpg
123.4,42.36,0.4596,0.29,0.1486,0.0158,0.0137,56.39,76.6,48.24,27.87,5.4079,3.3745,501.67,0.0002,glass,20260408_173811_a9.jpg
140.93,38.45,0.152,0.1662,0.209,0.0062,0.0161,31.77,50.2,40.57,19.44,5.195,3.0248,1.35,0.0,glass,20260408_173829_a0.jpg
140.93,38.46,0.152,0.1665,0.2114,0.0062,0.0162,31.76,50.2,40.56,21.89,5.1955,3.0244,1.37,0.0,glass,20260408_173829_a1.jpg
140.91,35.9,0.1472,0.1576,0.2103,0.0027,0.0136,14.78,29.15,36.5,12.67,5.0917,2.2237,1.34,0.0,glass,20260408_173829_a10.jpg
141.99,35.85,0.1507,0.1652,0.0044,0.0045,0.014,30.24,47.96,37.83,18.08,5.0958,2.9665,1.37,0.0,glass,20260408_173829_a11.jpg
140.91,38.44,0.0,0.0,0.0,0.0056,0.0159,31.77,50.2,40.57,19.45,5.1911,3.0246,0.0,0.0,glass,20260408_173829_a12.jpg
131.27,36.05,0.3938,0.1275,0.3392,0.0001,0.0185,29.93,47.45,38.07,18.22,5.1008,2.9622,676.08,0.0,glass,20260408_173829_a13.jpg
140.93,38.44,0.1519,0.1653,0.2103,0.0063,0.0161,31.62,50.23,40.55,21.89,5.1945,2.9975,1.34,0.0,glass,20260408_173829_a2.jpg
140.93,38.46,0.152,0.1665,0.2114,0.0062,0.0162,31.76,50.2,40.56,19.44,5.1955,3.0244,1.37,0.0,glass,20260408_173829_a3.jpg
139.94,40.02,0.1581,0.181,0.2083,0.0061,0.0235,32.57,52.9,42.13,25.71,5.2094,3.0058,1.43,0.0,glass,20260408_173829_a4.jpg
213.71,50.6,0.1207,0.1783,0.2564,0.6635,0.0085,37.37,63.5,52.93,28.3,4.4542,3.0155,24.7,0.4583,glass,20260408_173829_a5.jpg
76.47,20.96,0.1521,0.1683,0.1409,0.0,0.0648,17.02,27.7,22.09,14.21,4.328,2.4268,0.47,0.0,glass,20260408_173829_a6.jpg
141.64,58.44,0.244,0.2602,0.2415,0.0989,0.0792,45.65,68.75,61.78,30.1,5.7693,3.2437,2.88,0.0154,glass,20260408_173829_a7.jpg
143.95,34.2,0.1442,0.1417,0.214,0.0043,0.0038,26.48,43.0,35.91,16.64,5.0433,2.8664,1.07,0.0,glass,20260408_173829_a8.jpg
140.48,41.41,0.1762,0.1679,0.2282,0.0212,0.0179,62.75,83.05,48.85,29.89,5.3608,3.3882,1.57,0.0004,glass,20260408_173829_a9.jpg
127.17,30.6,0.2247,0.2445,0.3654,0.0022,0.0198,24.98,45.37,32.75,18.27,4.8609,2.6525,68.91,0.0002,glass,20260408_173845_a0.jpg
127.17,30.6,0.2245,0.2446,0.3655,0.0023,0.0197,24.99,45.36,32.75,18.62,4.8609,2.6547,68.62,0.0002,glass,20260408_173845_a1.jpg
127.17,25.91,0.2123,0.2335,0.3693,0.0,0.013,6.83,21.66,26.1,8.66,4.582,1.0781,69.66,0.0,glass,20260408_173845_a10.jpg
126.52,31.97,0.2252,0.2448,0.01,0.0018,0.022,25.37,46.64,34.21,19.14,4.9213,2.6602,69.32,0.0001,glass,20260408_173845_a11.jpg
127.16,30.62,0.0,0.0,0.0,0.0021,0.0196,25.0,45.41,32.77,18.3,4.8597,2.6534,0.0,0.0002,glass,20260408_173845_a12.jpg
144.45,35.91,0.3196,0.2206,0.8323,0.0161,0.0192,29.15,51.68,38.45,21.32,5.0865,2.796,495.69,0.002,glass,20260408_173845_a13.jpg
127.16,30.58,0.2244,0.2445,0.3661,0.0023,0.0195,24.88,45.42,32.73,18.77,4.8562,2.651,68.78,0.0002,glass,20260408_173845_a2.jpg
127.17,30.6,0.2245,0.2446,0.3655,0.0023,0.0197,24.99,45.36,32.75,18.22,4.8609,2.6547,68.62,0.0002,glass,20260408_173845_a3.jpg
111.48,51.93,0.2277,0.2712,0.3002,0.0022,0.1495,25.8,51.1,53.75,27.19,4.7636,2.5134,25.05,0.0002,glass,20260408_173845_a4.jpg
177.44,41.83,0.2235,0.2449,0.4182,0.1953,0.0147,33.36,58.05,44.58,25.15,5.2625,2.9147,130.53,0.0443,glass,20260408_173845_a5.jpg
59.2,14.34,0.2285,0.2435,0.1874,0.0,0.0797,11.63,22.33,15.34,15.25,3.7861,1.9344,15.17,0.0,glass,20260408_173845_a6.jpg
128.3,46.64,0.3347,0.3068,0.4508,0.0259,0.0511,35.65,60.66,49.72,27.2,5.4623,2.9415,130.48,0.0054,glass,20260408_173845_a7.jpg
127.17,27.13,0.1738,0.1584,0.3367,0.0015,0.0098,20.48,38.76,28.69,14.81,4.7393,2.4611,14.09,0.0001,glass,20260408_173845_a8.jpg
126.62,33.61,0.2438,0.2426,0.3689,0.0034,0.0209,55.14,75.33,40.52,26.85,5.0639,3.3581,65.65,0.0004,glass,20260408_173845_a9.jpg
125.48,28.92,0.1994,0.2033,0.3738,0.0009,0.0253,23.19,43.95,31.05,17.21,4.6965,2.578,21.49,0.0002,glass,20260408_173849_a0.jpg
125.49,28.92,0.2002,0.2035,0.3799,0.0009,0.0251,23.19,43.96,31.05,17.34,4.6957,2.578,21.5,0.0002,glass,20260408_173849_a1.jpg
125.49,24.78,0.1903,0.1928,0.3641,0.0,0.012,7.92,23.49,25.09,8.73,4.4833,1.249,21.4,0.0,glass,20260408_173849_a10.jpg
121.06,32.66,0.1986,0.204,0.1634,0.0024,0.0296,22.96,44.08,34.67,18.07,4.9301,2.5741,21.14,0.0003,glass,20260408_173849_a11.jpg
125.48,28.92,0.0,0.0,0.0,0.0008,0.0249,23.19,43.96,31.05,17.21,4.6947,2.5784,0.0,0.0002,glass,20260408_173849_a12.jpg
156.38,31.57,0.5256,0.1491,0.4522,0.0377,0.0094,25.54,48.08,33.85,19.13,4.8238,2.6542,1628.06,0.0,glass,20260408_173849_a13.jpg
125.49,28.91,0.1999,0.2037,0.3787,0.0007,0.0252,23.13,43.99,31.05,17.36,4.6984,2.5524,21.43,0.0002,glass,20260408_173849_a2.jpg
125.49,28.92,0.2002,0.2035,0.3799,0.0009,0.0251,23.19,43.96,31.05,17.21,4.6957,2.578,21.5,0.0002,glass,20260408_173849_a3.jpg
113.34,45.47,0.2449,0.2757,0.3204,0.0011,0.1171,24.95,50.61,47.4,26.46,4.7502,2.52,7.26,0.0001,glass,20260408_173849_a4.jpg
191.28,40.57,0.1925,0.1996,0.4673,0.3205,0.0131,32.45,58.84,43.39,26.06,5.08,2.8807,51.75,0.0851,glass,20260408_173849_a5.jpg
67.52,15.66,0.201,0.2067,0.1146,0.0,0.044,12.49,25.05,16.79,13.94,3.825,1.9666,6.38,0.0,glass,20260408_173849_a6.jpg
126.96,44.19,0.3024,0.2545,0.4877,0.0358,0.0435,33.58,58.43,47.1,25.35,5.3343,2.9096,37.58,0.011,glass,20260408_173849_a7.jpg
120.64,27.05,0.1647,0.1388,0.3588,0.001,0.0279,19.58,38.13,28.66,15.97,4.5252,2.405,3.6,0.0004,glass,20260408_173849_a8.jpg
125.11,32.68,0.2294,0.2073,0.3698,0.005,0.0228,58.8,79.2,40.64,27.87,5.0024,3.3722,20.24,0.0002,glass,20260408_173849_a9.jpg
100.53,69.6,0.3343,0.2476,0.4122,0.0475,0.2914,24.71,50.71,70.9,23.47,5.7552,2.5473,22.12,0.0028,glass,20260408_175211_a0.jpg
100.53,69.6,0.3357,0.2491,0.411,0.0477,0.291,24.71,50.7,70.9,24.67,5.7544,2.5465,22.08,0.0026,glass,20260408_175211_a1.jpg
100.53,68.67,0.3231,0.2351,0.4126,0.0444,0.2855,19.22,40.84,69.57,20.7,5.732,2.3423,22.3,0.0007,glass,20260408_175211_a10.jpg
97.1,68.79,0.3335,0.2492,0.0906,0.0635,0.2753,28.33,53.03,70.35,24.47,5.7783,2.732,22.56,0.0083,glass,20260408_175211_a11.jpg
100.52,69.62,0.0,0.0,0.0,0.0459,0.2867,24.75,50.74,70.9,23.49,5.7529,2.5495,0.0,0.0032,glass,20260408_175211_a12.jpg
103.3,64.06,0.5287,0.2617,0.5986,0.0241,0.2321,22.68,47.91,65.38,21.57,5.5672,2.4476,192.95,0.0,glass,20260408_175211_a13.jpg
100.53,69.6,0.3356,0.248,0.4131,0.0478,0.291,24.62,50.58,70.91,24.73,5.7519,2.5392,22.19,0.0027,glass,20260408_175211_a2.jpg
100.53,69.6,0.3357,0.2491,0.411,0.0477,0.291,24.71,50.7,70.9,23.43,5.7544,2.5465,22.08,0.0026,glass,20260408_175211_a3.jpg
86.89,72.7,0.3706,0.2971,0.3818,0.0433,0.3889,26.86,55.6,74.58,30.24,5.5542,2.5119,24.44,0.0024,glass,20260408_175211_a4.jpg
139.98,89.49,0.3162,0.262,0.403,0.3235,0.1736,31.01,62.93,91.08,30.37,5.3552,2.5352,37.84,0.2587,glass,20260408_175211_a5.jpg
40.97,28.69,0.3434,0.2607,0.1566,0.0,0.5211,10.68,23.78,29.23,16.91,4.4925,1.7761,3.81,0.0,glass,20260408_175211_a6.jpg
103.85,92.14,0.5125,0.3811,0.4216,0.2203,0.3885,27.84,58.05,93.37,29.04,5.3804,2.5117,54.73,0.1147,glass,20260408_175211_a7.jpg
101.96,70.82,0.3178,0.2373,0.4246,0.0573,0.2905,23.04,47.25,71.95,23.58,5.7734,2.5121,28.84,0.0034,glass,20260408_175211_a8.jpg
100.43,69.92,0.3423,0.2634,0.3993,0.061,0.2849,45.86,67.14,72.29,27.44,5.8166,3.2493,23.28,0.0055,glass,20260408_175211_a9.jpg
114.68,51.9,0.3962,0.1841,0.7194,0.0223,0.1323,18.28,43.21,53.0,18.85,5.5344,2.1047,110.38,0.0,glass,20260408_175219_a0.jpg
114.69,51.91,0.3953,0.1832,0.7175,0.0223,0.1324,18.29,43.21,53.0,17.79,5.5348,2.1053,110.5,0.0,glass,20260408_175219_a1.jpg
114.67,49.92,0.3815,0.1652,0.717,0.0172,0.116,8.41,24.5,50.18,12.34,5.4997,1.3013,110.16,0.0,glass,20260408_175219_a10.jpg
116.11,51.5,0.3926,0.1787,0.1608,0.0117,0.1334,17.55,41.69,52.47,17.8,5.4918,2.0651,111.33,0.0,glass,20260408_175219_a11.jpg
114.69,51.95,0.0,0.0,0.0,0.022,0.1314,18.34,43.28,53.02,18.9,5.533,2.1077,0.0,0.0001,glass,20260408_175219_a12.jpg
127.83,58.27,0.5022,0.17,0.77,0.0382,0.1294,19.65,46.47,59.43,20.63,5.6516,2.1504,828.74,0.0104,glass,20260408_175219_a13.jpg
114.69,51.9,0.3959,0.1831,0.7192,0.0223,0.1335,18.28,43.35,53.01,17.71,5.5342,2.0792,111.1,0.0,glass,20260408_175219_a2.jpg
114.69,51.91,0.3953,0.1832,0.7175,0.0223,0.1324,18.29,43.21,53.0,18.88,5.5348,2.1053,110.5,0.0,glass,20260408_175219_a3.jpg
94.1,63.7,0.4232,0.2685,0.5583,0.023,0.2953,20.48,50.05,65.31,26.51,5.29,2.0032,54.58,0.0001,glass,20260408_175219_a4.jpg
158.39,69.11,0.3802,0.1961,0.7317,0.2938,0.0967,23.11,53.5,70.49,25.27,5.7631,2.2973,248.89,0.1031,glass,20260408_175219_a5.jpg
72.92,33.18,0.3979,0.1877,0.7054,0.0,0.1738,12.26,30.77,33.88,15.0,4.9096,1.7075,44.3,0.0,glass,20260408_175219_a6.jpg
119.47,74.13,0.5929,0.2699,0.7209,0.115,0.1909,21.72,50.15,75.12,24.73,5.7287,2.3131,449.32,0.0289,glass,20260408_175219_a7.jpg
114.25,53.4,0.4033,0.1883,0.6757,0.0259,0.152,16.99,39.76,54.33,17.95,5.5255,2.0502,82.58,0.0001,glass,20260408_175219_a8.jpg
114.44,52.69,0.3991,0.192,0.7228,0.0208,0.127,46.89,66.57,55.83,24.7,5.6519,3.2768,113.44,0.0006,glass,20260408_175219_a9.jpg
111.85,70.63,0.3175,0.2593,0.4092,0.052,0.2559,18.63,40.62,71.26,17.64,5.6905,2.3027,12.94,0.0004,glass,20260408_175226_a0.jpg
111.85,70.63,0.3176,0.2597,0.4089,0.0521,0.2562,18.61,40.61,71.26,18.94,5.6896,2.303,12.97,0.0004,glass,20260408_175226_a1.jpg
111.85,69.58,0.3054,0.2468,0.4207,0.0478,0.2487,10.06,28.77,69.79,14.39,5.6532,1.5337,12.96,0.0,glass,20260408_175226_a10.jpg
108.81,69.75,0.3164,0.2603,0.109,0.0678,0.2469,23.09,43.66,70.61,18.51,5.7707,2.6037,12.95,0.0019,glass,20260408_175226_a11.jpg
111.85,70.66,0.0,0.0,0.0,0.0504,0.2508,18.65,40.66,71.27,17.67,5.6858,2.3052,0.0,0.0005,glass,20260408_175226_a12.jpg
